Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Algeria,DZA,2021,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,116.978982
Algeria,DZA,2020,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,101.0733304
Algeria,DZA,2019,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,106.9655125
Algeria,DZA,2018,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,107.4684918
Algeria,DZA,2017,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,100.6661377
Algeria,DZA,2016,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,94.61934229
Algeria,DZA,2015,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,93.17615495
Algeria,DZA,2014,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,99.60639564
Algeria,DZA,2013,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,99.90669562
Algeria,DZA,2012,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,100
Algeria,DZA,2011,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,93.05932256
Algeria,DZA,2010,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,78.71173742
Algeria,DZA,2009,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,67.78483497
Algeria,DZA,2008,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,76.30129173
Algeria,DZA,2007,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,66.17024307
Algeria,DZA,2006,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,62.19280353
Algeria,DZA,2005,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,56.25930139
Algeria,DZA,2004,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,48.44704553
Algeria,DZA,2003,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,43.16086201
Algeria,DZA,2002,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,39.84175179
Algeria,DZA,2001,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,39.3225262
Algeria,DZA,2000,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,39.50956526
Algeria,DZA,1999,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,32.20590676
Algeria,DZA,1998,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,29.05193139
Algeria,DZA,1997,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,29.99097543
Algeria,DZA,1996,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,28.02843478
Algeria,DZA,1995,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,22.59958432
Algeria,DZA,1994,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,17.57668768
Algeria,DZA,1993,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,13.6171429
Algeria,DZA,1992,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,11.98434486
Algeria,DZA,1991,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,9.829186229
Algeria,DZA,1990,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.391361884
Algeria,DZA,1989,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.906634103
Algeria,DZA,1988,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.229442299
Algeria,DZA,1987,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.878053305
Algeria,DZA,1986,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.563011133
Algeria,DZA,1985,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.479321508
Algeria,DZA,1984,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.314506783
Algeria,DZA,1983,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.056718277
Algeria,DZA,1982,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.861967248
Algeria,DZA,1981,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.807507382
Algeria,DZA,1980,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.455102047
Algeria,DZA,1979,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.950629492
Algeria,DZA,1978,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.711261067
Algeria,DZA,1977,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.554488972
Algeria,DZA,1976,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.388840576
Algeria,DZA,1975,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.253007172
Algeria,DZA,1974,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.183041817
Algeria,DZA,1973,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.794539226
Algeria,DZA,1972,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.724761959
Algeria,DZA,1971,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.759760008
Algeria,DZA,1970,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.6485252
Algeria,DZA,1969,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.617993563
Algeria,DZA,1968,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.60634516
Algeria,DZA,1967,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.587873833
Algeria,DZA,1966,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.580260577
Algeria,DZA,1965,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.569900836
Algeria,DZA,1964,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.561471291
Algeria,DZA,1963,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.552111984
Algeria,DZA,1962,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.549095626
Algeria,DZA,1961,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.53648145
Algeria,DZA,1960,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.518481232
Algeria,DZA,2021,GDP (current US$),NY.GDP.MKTP.CD,1.63E+11
Algeria,DZA,2020,GDP (current US$),NY.GDP.MKTP.CD,1.45E+11
Algeria,DZA,2019,GDP (current US$),NY.GDP.MKTP.CD,1.72E+11
Algeria,DZA,2018,GDP (current US$),NY.GDP.MKTP.CD,1.75E+11
Algeria,DZA,2017,GDP (current US$),NY.GDP.MKTP.CD,1.70E+11
Algeria,DZA,2016,GDP (current US$),NY.GDP.MKTP.CD,1.60E+11
Algeria,DZA,2015,GDP (current US$),NY.GDP.MKTP.CD,1.66E+11
Algeria,DZA,2014,GDP (current US$),NY.GDP.MKTP.CD,2.14E+11
Algeria,DZA,2013,GDP (current US$),NY.GDP.MKTP.CD,2.10E+11
Algeria,DZA,2012,GDP (current US$),NY.GDP.MKTP.CD,2.09E+11
Algeria,DZA,2011,GDP (current US$),NY.GDP.MKTP.CD,2.00E+11
Algeria,DZA,2010,GDP (current US$),NY.GDP.MKTP.CD,1.61E+11
Algeria,DZA,2009,GDP (current US$),NY.GDP.MKTP.CD,1.37E+11
Algeria,DZA,2008,GDP (current US$),NY.GDP.MKTP.CD,1.71E+11
Algeria,DZA,2007,GDP (current US$),NY.GDP.MKTP.CD,1.35E+11
Algeria,DZA,2006,GDP (current US$),NY.GDP.MKTP.CD,1.17E+11
Algeria,DZA,2005,GDP (current US$),NY.GDP.MKTP.CD,1.03E+11
Algeria,DZA,2004,GDP (current US$),NY.GDP.MKTP.CD,85332581189
Algeria,DZA,2003,GDP (current US$),NY.GDP.MKTP.CD,67863828413
Algeria,DZA,2002,GDP (current US$),NY.GDP.MKTP.CD,56760355865
Algeria,DZA,2001,GDP (current US$),NY.GDP.MKTP.CD,54744712815
Algeria,DZA,2000,GDP (current US$),NY.GDP.MKTP.CD,54790392746
Algeria,DZA,1999,GDP (current US$),NY.GDP.MKTP.CD,48640653469
Algeria,DZA,1998,GDP (current US$),NY.GDP.MKTP.CD,48187747529
Algeria,DZA,1997,GDP (current US$),NY.GDP.MKTP.CD,48177612042
Algeria,DZA,1996,GDP (current US$),NY.GDP.MKTP.CD,46941582519
Algeria,DZA,1995,GDP (current US$),NY.GDP.MKTP.CD,41764315330
Algeria,DZA,1994,GDP (current US$),NY.GDP.MKTP.CD,42543178042
Algeria,DZA,1993,GDP (current US$),NY.GDP.MKTP.CD,49945599429
Algeria,DZA,1992,GDP (current US$),NY.GDP.MKTP.CD,48003078389
Algeria,DZA,1991,GDP (current US$),NY.GDP.MKTP.CD,45715614560
Algeria,DZA,1990,GDP (current US$),NY.GDP.MKTP.CD,62048562947
Algeria,DZA,1989,GDP (current US$),NY.GDP.MKTP.CD,55634414465
Algeria,DZA,1988,GDP (current US$),NY.GDP.MKTP.CD,59089067187
Algeria,DZA,1987,GDP (current US$),NY.GDP.MKTP.CD,66746396416
Algeria,DZA,1986,GDP (current US$),NY.GDP.MKTP.CD,63692238160
Algeria,DZA,1985,GDP (current US$),NY.GDP.MKTP.CD,57937868670
Algeria,DZA,1984,GDP (current US$),NY.GDP.MKTP.CD,53698278906
Algeria,DZA,1983,GDP (current US$),NY.GDP.MKTP.CD,48801369800
Algeria,DZA,1982,GDP (current US$),NY.GDP.MKTP.CD,45207088716
Algeria,DZA,1981,GDP (current US$),NY.GDP.MKTP.CD,44348672668
Algeria,DZA,1980,GDP (current US$),NY.GDP.MKTP.CD,42346380831
Algeria,DZA,1979,GDP (current US$),NY.GDP.MKTP.CD,33243422158
Algeria,DZA,1978,GDP (current US$),NY.GDP.MKTP.CD,26364491313
Algeria,DZA,1977,GDP (current US$),NY.GDP.MKTP.CD,20971901273
Algeria,DZA,1976,GDP (current US$),NY.GDP.MKTP.CD,17728347375
Algeria,DZA,1975,GDP (current US$),NY.GDP.MKTP.CD,15557934268
Algeria,DZA,1974,GDP (current US$),NY.GDP.MKTP.CD,13210029612
Algeria,DZA,1973,GDP (current US$),NY.GDP.MKTP.CD,8707847924
Algeria,DZA,1972,GDP (current US$),NY.GDP.MKTP.CD,6766766611
Algeria,DZA,1971,GDP (current US$),NY.GDP.MKTP.CD,5077222367
Algeria,DZA,1970,GDP (current US$),NY.GDP.MKTP.CD,4863487493
Algeria,DZA,1969,GDP (current US$),NY.GDP.MKTP.CD,4257218772
Algeria,DZA,1968,GDP (current US$),NY.GDP.MKTP.CD,3852115817
Algeria,DZA,1967,GDP (current US$),NY.GDP.MKTP.CD,3370843066
Algeria,DZA,1966,GDP (current US$),NY.GDP.MKTP.CD,3039834559
Algeria,DZA,1965,GDP (current US$),NY.GDP.MKTP.CD,3136258897
Algeria,DZA,1964,GDP (current US$),NY.GDP.MKTP.CD,2909292864
Algeria,DZA,1963,GDP (current US$),NY.GDP.MKTP.CD,2702960118
Algeria,DZA,1962,GDP (current US$),NY.GDP.MKTP.CD,2001428328
Algeria,DZA,1961,GDP (current US$),NY.GDP.MKTP.CD,2434727330
Algeria,DZA,1960,GDP (current US$),NY.GDP.MKTP.CD,2723593385
Algeria,DZA,2021,GDP (current LCU),NY.GDP.MKTP.CN,2.20E+13
Algeria,DZA,2020,GDP (current LCU),NY.GDP.MKTP.CN,1.84E+13
Algeria,DZA,2019,GDP (current LCU),NY.GDP.MKTP.CN,2.05E+13
Algeria,DZA,2018,GDP (current LCU),NY.GDP.MKTP.CN,2.04E+13
Algeria,DZA,2017,GDP (current LCU),NY.GDP.MKTP.CN,1.89E+13
Algeria,DZA,2016,GDP (current LCU),NY.GDP.MKTP.CN,1.75E+13
Algeria,DZA,2015,GDP (current LCU),NY.GDP.MKTP.CN,1.67E+13
Algeria,DZA,2014,GDP (current LCU),NY.GDP.MKTP.CN,1.72E+13
Algeria,DZA,2013,GDP (current LCU),NY.GDP.MKTP.CN,1.66E+13
Algeria,DZA,2012,GDP (current LCU),NY.GDP.MKTP.CN,1.62E+13
Algeria,DZA,2011,GDP (current LCU),NY.GDP.MKTP.CN,1.46E+13
Algeria,DZA,2010,GDP (current LCU),NY.GDP.MKTP.CN,1.20E+13
Algeria,DZA,2009,GDP (current LCU),NY.GDP.MKTP.CN,9.97E+12
Algeria,DZA,2008,GDP (current LCU),NY.GDP.MKTP.CN,1.10E+13
Algeria,DZA,2007,GDP (current LCU),NY.GDP.MKTP.CN,9.35E+12
Algeria,DZA,2006,GDP (current LCU),NY.GDP.MKTP.CN,8.50E+12
Algeria,DZA,2005,GDP (current LCU),NY.GDP.MKTP.CN,7.56E+12
Algeria,DZA,2004,GDP (current LCU),NY.GDP.MKTP.CN,6.15E+12
Algeria,DZA,2003,GDP (current LCU),NY.GDP.MKTP.CN,5.25E+12
Algeria,DZA,2002,GDP (current LCU),NY.GDP.MKTP.CN,4.52E+12
Algeria,DZA,2001,GDP (current LCU),NY.GDP.MKTP.CN,4.23E+12
Algeria,DZA,2000,GDP (current LCU),NY.GDP.MKTP.CN,4.12E+12
Algeria,DZA,1999,GDP (current LCU),NY.GDP.MKTP.CN,3.24E+12
Algeria,DZA,1998,GDP (current LCU),NY.GDP.MKTP.CN,2.83E+12
Algeria,DZA,1997,GDP (current LCU),NY.GDP.MKTP.CN,2.78E+12
Algeria,DZA,1996,GDP (current LCU),NY.GDP.MKTP.CN,2.57E+12
Algeria,DZA,1995,GDP (current LCU),NY.GDP.MKTP.CN,1.99E+12
Algeria,DZA,1994,GDP (current LCU),NY.GDP.MKTP.CN,1.49E+12
Algeria,DZA,1993,GDP (current LCU),NY.GDP.MKTP.CN,1.17E+12
Algeria,DZA,1992,GDP (current LCU),NY.GDP.MKTP.CN,1.05E+12
Algeria,DZA,1991,GDP (current LCU),NY.GDP.MKTP.CN,8.45E+11
Algeria,DZA,1990,GDP (current LCU),NY.GDP.MKTP.CN,5.56E+11
Algeria,DZA,1989,GDP (current LCU),NY.GDP.MKTP.CN,4.23E+11
Algeria,DZA,1988,GDP (current LCU),NY.GDP.MKTP.CN,3.50E+11
Algeria,DZA,1987,GDP (current LCU),NY.GDP.MKTP.CN,3.24E+11
Algeria,DZA,1986,GDP (current LCU),NY.GDP.MKTP.CN,3.00E+11
Algeria,DZA,1985,GDP (current LCU),NY.GDP.MKTP.CN,2.91E+11
Algeria,DZA,1984,GDP (current LCU),NY.GDP.MKTP.CN,2.68E+11
Algeria,DZA,1983,GDP (current LCU),NY.GDP.MKTP.CN,2.34E+11
Algeria,DZA,1982,GDP (current LCU),NY.GDP.MKTP.CN,2.08E+11
Algeria,DZA,1981,GDP (current LCU),NY.GDP.MKTP.CN,1.91E+11
Algeria,DZA,1980,GDP (current LCU),NY.GDP.MKTP.CN,1.63E+11
Algeria,DZA,1979,GDP (current LCU),NY.GDP.MKTP.CN,1.28E+11
Algeria,DZA,1978,GDP (current LCU),NY.GDP.MKTP.CN,1.05E+11
Algeria,DZA,1977,GDP (current LCU),NY.GDP.MKTP.CN,86966280200
Algeria,DZA,1976,GDP (current LCU),NY.GDP.MKTP.CN,73817292800
Algeria,DZA,1975,GDP (current LCU),NY.GDP.MKTP.CN,61444505600
Algeria,DZA,1974,GDP (current LCU),NY.GDP.MKTP.CN,55227170800
Algeria,DZA,1973,GDP (current LCU),NY.GDP.MKTP.CN,34504847400
Algeria,DZA,1972,GDP (current LCU),NY.GDP.MKTP.CN,30318497800
Algeria,DZA,1971,GDP (current LCU),NY.GDP.MKTP.CN,24942362600
Algeria,DZA,1970,GDP (current LCU),NY.GDP.MKTP.CN,24011524100
Algeria,DZA,1969,GDP (current LCU),NY.GDP.MKTP.CN,21018314800
Algeria,DZA,1968,GDP (current LCU),NY.GDP.MKTP.CN,19018281000
Algeria,DZA,1967,GDP (current LCU),NY.GDP.MKTP.CN,16642189300
Algeria,DZA,1966,GDP (current LCU),NY.GDP.MKTP.CN,15007967200
Algeria,DZA,1965,GDP (current LCU),NY.GDP.MKTP.CN,15484023800
Algeria,DZA,1964,GDP (current LCU),NY.GDP.MKTP.CN,14363469800
Algeria,DZA,1963,GDP (current LCU),NY.GDP.MKTP.CN,13344784400
Algeria,DZA,1962,GDP (current LCU),NY.GDP.MKTP.CN,9881251800
Algeria,DZA,1961,GDP (current LCU),NY.GDP.MKTP.CN,12020492300
Algeria,DZA,1960,GDP (current LCU),NY.GDP.MKTP.CN,13446652900
Algeria,DZA,2021,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,2.20E+13
Algeria,DZA,2020,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.84E+13
Algeria,DZA,2019,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,2.05E+13
Algeria,DZA,2018,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,2.04E+13
Algeria,DZA,2017,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.89E+13
Algeria,DZA,2016,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.75E+13
Algeria,DZA,2015,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.67E+13
Algeria,DZA,2014,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.72E+13
Algeria,DZA,2013,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.66E+13
Algeria,DZA,2012,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.62E+13
Algeria,DZA,2011,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.46E+13
Algeria,DZA,2010,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.20E+13
Algeria,DZA,2009,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,9.97E+12
Algeria,DZA,2008,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.10E+13
Algeria,DZA,2007,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,9.35E+12
Algeria,DZA,2006,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,8.50E+12
Algeria,DZA,2005,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,7.56E+12
Algeria,DZA,2004,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,6.15E+12
Algeria,DZA,2003,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,5.25E+12
Algeria,DZA,2002,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,4.52E+12
Algeria,DZA,2001,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,4.23E+12
Algeria,DZA,2000,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,4.12E+12
Algeria,DZA,1999,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,3.24E+12
Algeria,DZA,1998,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,2.83E+12
Algeria,DZA,1997,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,2.78E+12
Algeria,DZA,1996,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,2.57E+12
Algeria,DZA,1995,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.99E+12
Algeria,DZA,1994,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.49E+12
Algeria,DZA,1993,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.17E+12
Algeria,DZA,1992,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.05E+12
Algeria,DZA,1991,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,8.45E+11
Algeria,DZA,1990,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,5.56E+11
Algeria,DZA,2021,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.74E+11
Algeria,DZA,2020,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.68E+11
Algeria,DZA,2019,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.77E+11
Algeria,DZA,2018,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.76E+11
Algeria,DZA,2017,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.74E+11
Algeria,DZA,2016,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.71E+11
Algeria,DZA,2015,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.66E+11
Algeria,DZA,2014,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.60E+11
Algeria,DZA,2013,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.54E+11
Algeria,DZA,2012,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.50E+11
Algeria,DZA,2011,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.45E+11
Algeria,DZA,2010,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.41E+11
Algeria,DZA,2009,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.36E+11
Algeria,DZA,2008,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.34E+11
Algeria,DZA,2007,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.31E+11
Algeria,DZA,2006,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.26E+11
Algeria,DZA,2005,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.24E+11
Algeria,DZA,2004,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.17E+11
Algeria,DZA,2003,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.13E+11
Algeria,DZA,2002,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.05E+11
Algeria,DZA,2001,GDP (constant 2015 US$),NY.GDP.MKTP.KD,99475207231
Algeria,DZA,2000,GDP (constant 2015 US$),NY.GDP.MKTP.KD,96577871097
Algeria,DZA,1999,GDP (constant 2015 US$),NY.GDP.MKTP.KD,93042265027
Algeria,DZA,1998,GDP (constant 2015 US$),NY.GDP.MKTP.KD,90157232197
Algeria,DZA,1997,GDP (constant 2015 US$),NY.GDP.MKTP.KD,85782330258
Algeria,DZA,1996,GDP (constant 2015 US$),NY.GDP.MKTP.KD,84848991404
Algeria,DZA,1995,GDP (constant 2015 US$),NY.GDP.MKTP.KD,81507197552
Algeria,DZA,1994,GDP (constant 2015 US$),NY.GDP.MKTP.KD,78523315648
Algeria,DZA,1993,GDP (constant 2015 US$),NY.GDP.MKTP.KD,79236440885
Algeria,DZA,1992,GDP (constant 2015 US$),NY.GDP.MKTP.KD,80936099589
Algeria,DZA,1991,GDP (constant 2015 US$),NY.GDP.MKTP.KD,79505007621
Algeria,DZA,1990,GDP (constant 2015 US$),NY.GDP.MKTP.KD,80470655964
Algeria,DZA,1989,GDP (constant 2015 US$),NY.GDP.MKTP.KD,79831999505
Algeria,DZA,1988,GDP (constant 2015 US$),NY.GDP.MKTP.KD,76467430893
Algeria,DZA,1987,GDP (constant 2015 US$),NY.GDP.MKTP.KD,77239833469
Algeria,DZA,1986,GDP (constant 2015 US$),NY.GDP.MKTP.KD,77784321797
Algeria,DZA,1985,GDP (constant 2015 US$),NY.GDP.MKTP.KD,77474423327
Algeria,DZA,1984,GDP (constant 2015 US$),NY.GDP.MKTP.KD,74710149834
Algeria,DZA,1983,GDP (constant 2015 US$),NY.GDP.MKTP.KD,70748250274
Algeria,DZA,1982,GDP (constant 2015 US$),NY.GDP.MKTP.KD,67123575184
Algeria,DZA,1981,GDP (constant 2015 US$),NY.GDP.MKTP.KD,63086064463
Algeria,DZA,1980,GDP (constant 2015 US$),NY.GDP.MKTP.KD,61248608600
Algeria,DZA,1979,GDP (constant 2015 US$),NY.GDP.MKTP.KD,60768171202
Algeria,DZA,1978,GDP (constant 2015 US$),NY.GDP.MKTP.KD,56540193593
Algeria,DZA,1977,GDP (constant 2015 US$),NY.GDP.MKTP.KD,51769700728
Algeria,DZA,1976,GDP (constant 2015 US$),NY.GDP.MKTP.KD,49183351879
Algeria,DZA,1975,GDP (constant 2015 US$),NY.GDP.MKTP.KD,45377639736
Algeria,DZA,1974,GDP (constant 2015 US$),NY.GDP.MKTP.KD,43198145714
Algeria,DZA,1973,GDP (constant 2015 US$),NY.GDP.MKTP.KD,40186221485
Algeria,DZA,1972,GDP (constant 2015 US$),NY.GDP.MKTP.KD,38710135764
Algeria,DZA,1971,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30379006338
Algeria,DZA,1970,GDP (constant 2015 US$),NY.GDP.MKTP.KD,34261413498
Algeria,DZA,1969,GDP (constant 2015 US$),NY.GDP.MKTP.KD,31472145185
Algeria,DZA,1968,GDP (constant 2015 US$),NY.GDP.MKTP.KD,29024433369
Algeria,DZA,1967,GDP (constant 2015 US$),NY.GDP.MKTP.KD,26196226283
Algeria,DZA,1966,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23933775450
Algeria,DZA,1965,GDP (constant 2015 US$),NY.GDP.MKTP.KD,25141833231
Algeria,DZA,1964,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23672504945
Algeria,DZA,1963,GDP (constant 2015 US$),NY.GDP.MKTP.KD,22366436352
Algeria,DZA,1962,GDP (constant 2015 US$),NY.GDP.MKTP.KD,16652382861
Algeria,DZA,1961,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20733849883
Algeria,DZA,1960,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23999022856
Algeria,DZA,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.5
Algeria,DZA,2020,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.1
Algeria,DZA,2019,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1
Algeria,DZA,2018,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.2
Algeria,DZA,2017,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.3
Algeria,DZA,2016,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.2
Algeria,DZA,2015,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.7
Algeria,DZA,2014,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8
Algeria,DZA,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.8
Algeria,DZA,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.4
Algeria,DZA,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.899999999
Algeria,DZA,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.6
Algeria,DZA,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.6
Algeria,DZA,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.4
Algeria,DZA,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.4
Algeria,DZA,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.7
Algeria,DZA,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.9
Algeria,DZA,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.3
Algeria,DZA,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.2
Algeria,DZA,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.6
Algeria,DZA,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3
Algeria,DZA,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8
Algeria,DZA,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.200001552
Algeria,DZA,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.100003609
Algeria,DZA,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.099999939
Algeria,DZA,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.09999847
Algeria,DZA,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.79999479
Algeria,DZA,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.899996552
Algeria,DZA,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.100000758
Algeria,DZA,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.800002303
Algeria,DZA,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.200000586
